ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-02-24,3606.046034800107,3582.2896913337822,3845.9584149712773,3606.046034800107,3606.046034800107,112.87996085719318,112.87996085719318,112.87996085719318,-10.07508824181726,-10.07508824181726,-10.07508824181726,122.95504909901045,122.95504909901045,122.95504909901045,0.0,0.0,0.0,3718.9259956573
2022-02-25,3604.783126075095,3575.062703329897,3837.84844538025,3604.783126075095,3604.783126075095,104.82592386484485,104.82592386484485,104.82592386484485,-11.600021620758604,-11.600021620758604,-11.600021620758604,116.42594548560346,116.42594548560346,116.42594548560346,0.0,0.0,0.0,3709.6090499399397
2022-02-28,3600.9943999000593,3542.492043331972,3814.4838232308302,3600.9943999000593,3600.9943999000593,84.72828824075519,84.72828824075519,84.72828824075519,-11.318739975342105,-11.318739975342105,-11.318739975342105,96.0470282160973,96.0470282160973,96.0470282160973,0.0,0.0,0.0,3685.7226881408146
2022-03-02,3598.4685824500357,3551.6176454898477,3805.2688601720483,3598.4685824500357,3598.4685824500357,73.6767935326092,73.6767935326092,73.6767935326092,-8.43501909822255,-8.43501909822255,-8.43501909822255,82.11181263083175,82.11181263083175,82.11181263083175,0.0,0.0,0.0,3672.145375982645
2022-03-03,3597.2056737250236,3525.130088943861,3793.9392909925677,3597.2056737250236,3597.2056737250236,65.06820559550131,65.06820559550131,65.06820559550131,-10.07508824177258,-10.07508824177258,-10.07508824177258,75.14329383727389,75.14329383727389,75.14329383727389,0.0,0.0,0.0,3662.273879320525
2022-03-04,3595.942765000011,3519.5108497541464,3784.0092973281908,3595.942765000011,3595.942765000011,56.6237258563121,56.6237258563121,56.6237258563121,-11.600021620731916,-11.600021620731916,-11.600021620731916,68.22374747704401,68.22374747704401,68.22374747704401,0.0,0.0,0.0,3652.566490856323
2022-03-07,3592.1540388249755,3503.1767429061774,3773.8851355419447,3592.1540388249755,3592.1540388249755,36.82150895797642,36.82150895797642,36.82150895797642,-11.318739975366109,-11.318739975366109,-11.318739975366109,48.14024893334252,48.14024893334252,48.14024893334252,0.0,0.0,0.0,3628.9755477829517
2022-03-08,3590.891130099964,3492.180862717385,3749.920811428761,3590.891130099964,3590.891130099964,31.982735394894505,31.982735394894505,31.982735394894505,-9.813608091894602,-9.813608091894602,-9.813608091894602,41.796343486789105,41.796343486789105,41.796343486789105,0.0,0.0,0.0,3622.8738654948584
2022-03-09,3589.6282213749523,3477.2364496803207,3742.4702508921955,3589.6282213749523,3589.6282213749523,27.25274156815623,27.25274156815623,27.25274156815623,-8.435019098200664,-8.435019098200664,-8.435019098200664,35.687760666356894,35.687760666356894,35.687760666356894,0.0,0.0,0.0,3616.8809629431084
2022-03-10,3588.36531264994,3476.449265418587,3737.1422810087206,3588.36531264994,3588.36531264994,19.77258625398042,19.77258625398042,19.77258625398042,-10.075088241802076,-10.075088241802076,-10.075088241802076,29.847674495782496,29.847674495782496,29.847674495782496,0.0,0.0,0.0,3608.1378989039204
2022-03-11,3587.1024039249282,3465.0633091458135,3729.988097748992,3587.1024039249282,3587.1024039249282,12.706571512373761,12.706571512373761,12.706571512373761,-11.600021620767507,-11.600021620767507,-11.600021620767507,24.30659313314127,24.30659313314127,24.30659313314127,0.0,0.0,0.0,3599.808975437302
2022-03-14,3583.313677749892,3450.86491213486,3726.3481110130647,3583.313677749892,3583.313677749892,-1.5867154398575498,-1.5867154398575498,-1.5867154398575498,-11.31873997540498,-11.31873997540498,-11.31873997540498,9.732024535547431,9.732024535547431,9.732024535547431,0.0,0.0,0.0,3581.7269623100347
2022-03-15,3582.050769024881,3438.626781687216,3709.996088933266,3582.050769024881,3582.050769024881,-4.191818820985613,-4.191818820985613,-4.191818820985613,-9.813608091899951,-9.813608091899951,-9.813608091899951,5.621789270914339,5.621789270914339,5.621789270914339,0.0,0.0,0.0,3577.8589502038953
2022-03-16,3580.7878602998685,3432.6765681162287,3704.6049958359745,3580.7878602998685,3580.7878602998685,-6.528070939416353,-6.528070939416353,-6.528070939416353,-8.435019098216436,-8.435019098216436,-8.435019098216436,1.906948158800083,1.906948158800083,1.906948158800083,0.0,0.0,0.0,3574.259789360452
2022-03-17,3579.5249515748565,3444.1320372415366,3695.43226365946,3579.5249515748565,3579.5249515748565,-11.48191648883757,-11.48191648883757,-11.48191648883757,-10.075088241831574,-10.075088241831574,-10.075088241831574,-1.406828247005994,-1.406828247005994,-1.406828247005994,0.0,0.0,0.0,3568.043035086019
2022-03-21,3574.4733166748088,3419.83693087655,3687.240023901807,3574.4733166748088,3574.4733166748088,-22.030161008199403,-22.030161008199403,-22.030161008199403,-11.318739975428985,-11.318739975428985,-11.318739975428985,-10.71142103277042,-10.71142103277042,-10.71142103277042,0.0,0.0,0.0,3552.4431556666095
2022-03-22,3573.210407949797,3416.471162892034,3687.3034866995795,3573.210407949797,3573.210407949797,-21.920843563004848,-21.920843563004848,-21.920843563004848,-9.813608091932181,-9.813608091932181,-9.813608091932181,-12.107235471072668,-12.107235471072668,-12.107235471072668,0.0,0.0,0.0,3551.2895643867923
