Date,Open,High,Low,Close,Volume,MA20,MA50,Daily_Return,Volatility
2019-08-27,2270.0,2274.85009765625,2229.0,2236.5,3432106,2208.1449951171876,2191.1599951171875,-0.017484535419051928,0.013854598986080253
2019-08-28,2240.0,2252.14990234375,2216.0,2239.25,1294621,2213.6074951171877,2190.96099609375,0.0012295998211491188,0.013762711560404045
2019-08-29,2222.199951171875,2248.199951171875,2222.199951171875,2233.449951171875,1670652,2216.3224975585936,2190.6129931640626,-0.0025901747585687085,0.0129234608771913
2019-08-30,2241.0,2266.0,2218.0,2259.60009765625,2583625,2219.0175048828123,2190.6069970703124,0.011708409436555378,0.012902836484536209
2019-09-03,2270.0,2296.199951171875,2236.949951171875,2251.60009765625,2545060,2222.595007324219,2190.08,-0.003540449484091379,0.012599900603683122
2019-09-04,2265.0,2270.0,2233.0,2245.39990234375,2228092,2224.6,2189.99099609375,-0.0027536840662575335,0.012414012719337758
2019-09-05,2242.199951171875,2253.64990234375,2207.300048828125,2215.300048828125,2055943,2222.9349975585938,2188.7869970703123,-0.01340511927706367,0.011991338321047283
2019-09-06,2216.0,2233.5,2192.60009765625,2197.5,1890550,2222.0650024414062,2187.38099609375,-0.008035050979907199,0.011650613617102101
2019-09-09,2200.0,2202.85009765625,2179.800048828125,2182.85009765625,1703945,2220.535009765625,2185.9539990234375,-0.00666662222696246,0.011736678020169578
2019-09-11,2186.0,2195.0,2146.550048828125,2154.0,2627440,2215.3300048828123,2183.982998046875,-0.013216710431571355,0.010971670805785908
2019-09-12,2155.0,2165.0,2120.35009765625,2133.60009765625,2118859,2209.697509765625,2182.1110009765625,-0.009470706751973035,0.011071569382583763
2019-09-13,2135.0,2157.949951171875,2115.550048828125,2141.949951171875,2291174,2206.822509765625,2180.1589990234374,0.003913504468244566,0.010269782077670863
2019-09-16,2159.949951171875,2173.39990234375,2126.39990234375,2150.0,2597948,2204.1025146484376,2178.1169970703127,0.0037582805441933598,0.010302494234074065
2019-09-17,2154.949951171875,2156.550048828125,2105.60009765625,2122.64990234375,2796530,2201.9800048828124,2175.8169970703125,-0.012720975654069822,0.009925006119120412
2019-09-18,2126.39990234375,2142.949951171875,2113.14990234375,2138.550048828125,1454663,2200.7575073242188,2173.735,0.007490706058883578,0.010102508414880149
2019-09-19,2135.0,2135.800048828125,2091.0,2101.949951171875,1652691,2196.5175048828123,2172.5119970703126,-0.0171144452178269,0.010369045928575701
2019-09-20,2104.89990234375,2129.39990234375,2057.0,2065.449951171875,6941979,2190.4800048828124,2170.312998046875,-0.017364828301287827,0.01091543568451187
2019-09-23,2099.0,2099.0,1975.0,2015.800048828125,6323401,2180.470007324219,2167.9619970703125,-0.024038298442225714,0.011181338617575061
2019-09-24,2015.0,2061.0,2013.0,2044.699951171875,4620978,2170.3200073242188,2166.6919970703125,0.014336690963248522,0.011184167225933624
2019-09-25,2065.0,2092.0,2060.050048828125,2088.449951171875,4002232,2160.9275024414064,2166.4099951171875,0.021396782434961015,0.012029891181087935
2019-09-26,2097.89990234375,2107.0,2063.0,2087.60009765625,4234281,2153.4825073242187,2166.0099951171874,-0.0004069302762789162,0.011639187421826467
2019-09-27,2085.0,2085.199951171875,2051.39990234375,2056.14990234375,2046795,2144.327502441406,2164.218994140625,-0.015065239433457167,0.01186800768299895
2019-09-30,2061.85009765625,2104.0,2060.0,2099.300048828125,2620039,2137.620007324219,2164.0849951171876,0.020985895257534137,0.01313809554687126
2019-10-01,2095.949951171875,2095.949951171875,2039.699951171875,2059.949951171875,3342877,2127.6375,2162.938994140625,-0.018744389435048192,0.01310710042960019
2019-10-03,2070.0,2081.14990234375,2046.1500244140625,2060.25,2317618,2118.0699951171873,2162.8249951171874,0.00014565830978297,0.01314764628818285
2019-10-04,2060.60009765625,2087.949951171875,2054.949951171875,2079.35009765625,2163251,2109.7675048828123,2162.872998046875,0.009270766973061617,0.013494774177044337
2019-10-07,2080.0,2094.5,2041.0,2047.699951171875,2177916,2101.3875,2161.6289990234377,-0.015221172480790801,0.013569082760029145
2019-10-09,2060.0,2060.0,2015.5,2020.0999755859373,2066920,2092.517498779297,2159.781999511719,-0.013478525293777799,0.013711537968763683
2019-10-10,2028.0,2039.050048828125,1997.0999755859373,2004.449951171875,2881452,2083.597491455078,2157.9349975585938,-0.007747153409832119,0.013724262505956415
2019-10-11,1931.0,1995.0,1925.0,1986.8499755859373,12593069,2075.239990234375,2155.1139990234374,-0.00878045150274176,0.013605597152863861
2019-10-14,1995.0,2032.75,1968.0,2021.0,3510704,2069.6099853515625,2153.352998046875,0.017188023672492836,0.01432250648558142
2019-10-15,2032.0,2047.0,2022.699951171875,2037.300048828125,2261310,2064.377490234375,2151.4989990234376,0.008065338361269214,0.014451539495499943
2019-10-16,2038.0,2056.0,2016.0,2046.4000244140625,3034082,2059.1974914550783,2148.8440014648436,0.0044666840268186014,0.014468291748689957
2019-10-17,2014.0,2038.0,1999.300048828125,2030.949951171875,3818774,2054.6124938964845,2145.3490014648437,-0.0075498793285107,0.014318953452874534
2019-10-18,2037.5,2063.89990234375,2025.0,2057.35009765625,3087901,2050.5524963378907,2142.895002441406,0.012998915344586415,0.01456416921270816
2019-10-22,2080.0,2111.5,2040.050048828125,2051.39990234375,5552505,2048.0249938964844,2139.8169995117187,-0.0028921646924743305,0.014119166099164483
2019-10-23,2060.0,2083.85009765625,2052.5,2070.10009765625,2348134,2048.257501220703,2136.246999511719,0.00911582148908896,0.013752651989467405
2019-10-24,2084.0,2099.0,2061.300048828125,2082.0,2798671,2051.567498779297,2133.589001464844,0.005748467118678491,0.012549613068468773
2019-10-25,2094.0,2130.0,2075.050048828125,2124.949951171875,3954245,2055.579998779297,2131.819001464844,0.020629179237211748,0.012955624810773546
2019-10-27,2129.0,2129.0,2108.800048828125,2115.699951171875,224405,2056.942498779297,2128.9709985351565,-0.004353043701052273,0.01218370973315729
2019-10-29,2121.5,2201.699951171875,2121.5,2194.85009765625,5064173,2062.304998779297,2127.943000488281,0.03741085612850448,0.01467892168650145
2019-10-30,2225.0,2260.0,2176.85009765625,2252.800048828125,5195136,2072.1375061035155,2129.0100024414064,0.026402692026100683,0.014976594596418967
2019-10-31,2250.0,2284.949951171875,2237.0,2269.64990234375,4879261,2080.654998779297,2130.3150024414062,0.007479515780546064,0.01449970303001303
2019-11-01,2264.0,2275.0,2195.0,2200.89990234375,4172620,2087.702496337891,2131.0309985351564,-0.030291015336332494,0.01563845758566863
2019-11-04,2207.0,2229.199951171875,2180.89990234375,2193.949951171875,2646411,2094.3874938964846,2131.649997558594,-0.0031577770367812175,0.015692329405649883
2019-11-05,2197.0,2211.0,2169.0,2201.85009765625,2693475,2100.5124938964846,2131.951999511719,0.0036008781696024172,0.01562921339470407
2019-11-06,2200.0,2210.800048828125,2179.0,2188.5,2540719,2107.5524963378907,2131.9980004882814,-0.006063127399299595,0.015195989210370185
2019-11-07,2204.5,2204.5,2175.199951171875,2185.35009765625,1915598,2115.8150024414062,2131.3850024414064,-0.0014392973926204977,0.014721584072047206
2019-11-08,2189.60009765625,2189.60009765625,2124.0,2129.949951171875,2788759,2122.0900024414063,2129.0300024414064,-0.025350696231139613,0.015939382972779373
2019-11-11,2135.0,2139.0,2091.0,2100.949951171875,2983768,2127.795001220703,2125.5230004882815,-0.013615343395296464,0.016165098203034176
2019-11-13,2118.0,2183.800048828125,2118.0,2178.60009765625,3823365,2135.6750061035154,2124.3650024414064,0.03695954129752743,0.017622470158070336
2019-11-14,2187.5,2200.0,2146.699951171875,2196.800048828125,2995915,2143.650006103516,2123.516003417969,0.008353966013062486,0.01762617142233917
2019-11-15,2196.0,2211.5,2168.75,2174.449951171875,2724180,2150.0525024414064,2122.3360034179686,-0.01017393352124718,0.01790421662637224
2019-11-18,2178.39990234375,2187.75,2148.75,2152.60009765625,1611089,2156.135009765625,2120.1960034179688,-0.010048450875518866,0.017991608137929382
2019-11-19,2153.0,2154.64990234375,2105.0,2108.800048828125,2975313,2158.7075073242186,2117.3400024414063,-0.020347508520423552,0.018558832411844462
2019-11-20,2121.949951171875,2135.0,2094.5,2108.550048828125,2894129,2161.5650146484377,2114.603005371094,-0.00011855083185285942,0.01853543170594934
2019-11-21,2112.0,2126.60009765625,2107.39990234375,2118.10009765625,2052574,2163.9650146484373,2112.659006347656,0.004529201871889432,0.018464968570065163
2019-11-22,2097.0,2107.0,2060.5,2071.699951171875,3742049,2163.4500122070312,2110.1430053710938,-0.02190649371845943,0.019138125426478678
2019-11-25,2074.550048828125,2084.949951171875,2052.199951171875,2081.5,2737010,2161.2775146484373,2108.116003417969,0.004730438315925678,0.018554160684520687
2019-11-26,2089.85009765625,2097.89990234375,2035.050048828125,2046.6500244140625,6561580,2157.825018310547,2105.96900390625,-0.016742721876501276,0.018880537862599855
2019-11-27,2052.0,2071.699951171875,2046.550048828125,2054.300048828125,2907521,2150.7975158691406,2104.3830029296873,0.0037378273387276284,0.016591723379209822
2019-11-28,2067.050048828125,2094.39990234375,2060.0,2077.35009765625,2924429,2142.025018310547,2103.091005859375,0.011220390537046265,0.015477219471788553
2019-11-29,2085.0,2085.0,2045.800048828125,2053.25,2064271,2131.2050231933595,2101.156005859375,-0.011601365452766355,0.015324092792093067
2019-12-02,2060.0,2067.699951171875,2016.0,2021.050048828125,3809860,2122.212530517578,2099.1240087890624,-0.015682430864178754,0.014367749073378766
2019-12-03,2027.699951171875,2062.0,2010.0,2051.0,4664774,2115.0650329589844,2097.3730078125,0.014819005194473656,0.014982621547608514
2019-12-04,2053.0,2082.0,2045.5,2078.5,3334301,2108.897528076172,2096.9040087890626,0.013408093612871763,0.015374251365073928
2019-12-05,2083.0,2126.800048828125,2068.35009765625,2121.300048828125,3902721,2105.537530517578,2098.0210107421876,0.020591796405160068,0.01620624698748495
2019-12-06,2124.0,2128.0,2101.0,2123.60009765625,1829461,2102.450030517578,2100.17701171875,0.0010842637888004436,0.016216023132134112
2019-12-09,2127.949951171875,2127.949951171875,2053.5,2060.449951171875,2244747,2098.975030517578,2100.49201171875,-0.02973730626311033,0.01658382835739517
2019-12-10,2060.0,2060.85009765625,2003.25,2012.8499755859373,4520045,2094.570031738281,2098.9800122070315,-0.023101738316364084,0.017076123677665433
2019-12-11,2025.4000244140625,2048.0,2006.75,2041.9000244140625,4943024,2087.735028076172,2098.0660107421877,0.014432297081489631,0.014986007813326216
2019-12-12,2051.10009765625,2083.64990234375,1984.0,2020.9000244140625,7137306,2078.9400268554687,2097.361013183594,-0.010284538786871411,0.014812959512783243
2019-12-13,2023.0,2077.39990234375,2007.0,2071.25,5711133,2073.780029296875,2096.800012207031,0.024914629609416705,0.016074843372549254
2019-12-16,2096.0,2136.0,2080.300048828125,2126.75,5574177,2072.4875244140626,2098.1360131835936,0.026795413397706636,0.017211719325145525
2019-12-17,2126.5,2169.0,2119.0,2164.949951171875,6059673,2075.29501953125,2100.2300122070315,0.017961655658575326,0.01701286560093018
2019-12-18,2174.0,2203.449951171875,2153.0,2167.75,8251081,2078.255017089844,2101.998010253906,0.0012933549926219534,0.017008932319729487
2019-12-19,2179.800048828125,2236.5,2167.550048828125,2229.050048828125,6251505,2083.8025146484374,2105.6250122070314,0.028278191132798947,0.018028296272405202
2019-12-20,2220.0,2246.699951171875,2208.25,2222.89990234375,5548338,2091.362512207031,2109.6810107421875,-0.002759088557750533,0.017138687027704658
2019-12-23,2210.0,2241.949951171875,2210.0,2231.699951171875,2247329,2098.872509765625,2114.2260107421876,0.003958814708141523,0.017137037688594307
2019-12-24,2239.0,2243.550048828125,2211.14990234375,2215.60009765625,1805896,2107.3200134277345,2118.8010131835936,-0.007214165823309249,0.01666686666325324
2019-12-26,2216.39990234375,2229.0,2195.199951171875,2201.949951171875,1880367,2114.702508544922,2122.420012207031,-0.006160925204333867,0.016824597483260376
2019-12-27,2208.0,2226.39990234375,2176.0,2198.5,2720261,2120.7600036621093,2125.6440112304685,-0.0015667709295749122,0.016763055823344523
2019-12-30,2207.0,2225.0,2177.10009765625,2183.199951171875,2288830,2127.257501220703,2128.380009765625,-0.006959312635035242,0.01658181684495572
2019-12-31,2189.0,2197.0,2157.449951171875,2161.699951171875,1909289,2134.2899963378904,2130.995009765625,-0.009847929864811311,0.016280655282458527
2020-01-01,2168.0,2183.89990234375,2154.0,2167.60009765625,1354908,2140.120001220703,2133.200009765625,0.0027294012201724005,0.016061046456369753
2020-01-02,2179.949951171875,2179.949951171875,2149.199951171875,2157.64990234375,2380752,2144.077496337891,2135.325009765625,-0.004590420217852387,0.015944550564857024
2020-01-03,2164.0,2223.0,2164.0,2200.64990234375,4655761,2148.044989013672,2137.936005859375,0.019929090420689244,0.015904498711523767
